Record_ID,Date,Year,Month,Region,State,City,Max_Temperature_C,Min_Temperature_C,Relative_Humidity_Pct,Wind_Speed_kmh,Urban_Heat_Island_Delta_C,Heat_Index_C,Wet_Bulb_Temp_C,IMD_Heatwave_Category,IMD_Warning_Alert,Reported_Heat_Exhaustion_Cases,Power_Grid_Peak_Stress_Index
IND-HW-004020,2023-04-09,2023,April,North,Rajasthan,Jaipur,40.3,27.6,28,21.2,2.8,42.8,25.6,Moderate Heat,Yellow,8,4.8
IND-HW-004021,2020-05-28,2020,May,South,Telangana,Hyderabad,41.3,29.0,44,13.8,3.3,54.5,30.6,Moderate Heat,Yellow,34,5.2
IND-HW-004022,2023-05-26,2023,May,North,Delhi,New Delhi,45.2,30.8,31,18.9,1.0,55.4,30.2,Heatwave,Orange,38,7.1
IND-HW-004023,2023-04-10,2023,April,Central,Madhya Pradesh,Gwalior,46.8,32.6,21,10.8,3.2,51.2,27.7,Heatwave,Orange,18,7.3
IND-HW-004024,2019-04-25,2019,April,North,Rajasthan,Jaipur,42.1,28.2,26,20.8,2.4,45.3,26.2,Moderate Heat,Yellow,9,5.0
IND-HW-004025,2019-05-15,2019,May,Central,Madhya Pradesh,Bhopal,42.2,31.8,27,6.7,3.0,46.0,26.6,Moderate Heat,Yellow,8,5.5
IND-HW-004026,2024-04-10,2024,April,West,Maharashtra,Chandrapur,43.4,29.3,24,21.2,1.0,46.7,26.5,Moderate Heat,Yellow,12,6.7
IND-HW-004027,2020-04-08,2020,April,East,Bihar,Gaya,44.9,34.6,23,6.9,1.7,48.9,27.2,Heatwave,Orange,19,6.5
IND-HW-004028,2024-04-06,2024,April,Central,Madhya Pradesh,Gwalior,45.5,32.4,28,12.5,2.5,53.8,29.4,Heatwave,Orange,25,6.9
IND-HW-004029,2023-06-10,2023,June,North,Uttar Pradesh,Varanasi,47.7,37.7,33,8.0,4.1,64.2,32.7,Severe Heatwave,Red,40,8.0
IND-HW-004030,2021-05-04,2021,May,East,Odisha,Jharsuguda,43.2,31.6,32,9.2,0.8,51.2,28.9,Moderate Heat,Yellow,13,5.8
IND-HW-004031,2020-06-21,2020,June,North,Uttar Pradesh,Varanasi,44.9,34.3,25,15.7,0.9,50.3,27.9,Heatwave,Orange,19,7.0
IND-HW-004032,2022-04-20,2022,April,East,West Bengal,Kolkata,42.0,32.3,66,8.3,3.5,77.6,36.0,Heatwave,Orange,84,5.0
IND-HW-004033,2022-06-28,2022,June,Central,Madhya Pradesh,Gwalior,44.7,32.3,22,17.3,2.9,47.9,26.7,Heatwave,Orange,18,7.5
IND-HW-004034,2023-04-05,2023,April,South,Telangana,Ramagundam,39.8,26.9,32,18.5,0.7,43.6,26.3,Normal,Green,9,4.2
IND-HW-004035,2024-05-24,2024,May,South,Telangana,Ramagundam,42.5,30.2,25,6.1,4.0,45.5,26.2,Moderate Heat,Yellow,20,6.1
IND-HW-004036,2024-06-27,2024,June,North,Rajasthan,Phalodi,47.0,33.4,17,7.4,1.0,48.6,26.1,Severe Heatwave,Red,20,8.3
IND-HW-004037,2021-04-15,2021,April,South,Andhra Pradesh,Vijayawada,43.7,34.1,54,20.8,2.3,72.3,35.0,Heatwave,Orange,50,5.5
IND-HW-004038,2024-05-17,2024,May,South,Tamil Nadu,Chennai,42.3,28.7,51,6.0,1.8,63.7,33.1,Heatwave,Orange,47,5.4
IND-HW-004039,2024-04-03,2024,April,East,Bihar,Patna,43.8,30.4,35,11.2,3.0,54.9,30.3,Moderate Heat,Yellow,35,6.5
IND-HW-004040,2024-06-16,2024,June,East,Bihar,Patna,45.7,31.2,24,13.6,4.2,51.2,28.1,Heatwave,Orange,25,7.3
IND-HW-004041,2022-06-20,2022,June,North,Rajasthan,Jaipur,41.9,28.4,30,6.9,2.5,47.0,27.4,Moderate Heat,Yellow,11,5.1
IND-HW-004042,2023-04-21,2023,April,Central,Madhya Pradesh,Bhopal,44.8,34.2,25,19.8,4.0,50.0,27.9,Heatwave,Orange,24,6.7
IND-HW-004043,2023-06-19,2023,June,South,Telangana,Hyderabad,40.9,26.6,34,11.1,2.8,47.0,27.7,Moderate Heat,Yellow,19,4.1
IND-HW-004044,2021-06-29,2021,June,East,West Bengal,Kolkata,36.0,23.2,70,4.8,1.3,54.2,31.2,Normal,Green,25,2.7
IND-HW-004045,2024-04-08,2024,April,West,Gujarat,Ahmedabad,40.5,28.9,40,19.8,0.8,49.6,29.0,Moderate Heat,Yellow,19,4.7
IND-HW-004046,2019-06-05,2019,June,Central,Madhya Pradesh,Bhopal,41.6,31.4,28,19.9,2.3,45.3,26.5,Moderate Heat,Yellow,17,5.1
IND-HW-004047,2020-06-17,2020,June,Central,Madhya Pradesh,Gwalior,41.7,29.5,32,9.0,1.7,47.7,27.8,Moderate Heat,Yellow,21,4.9
IND-HW-004048,2024-05-04,2024,May,South,Telangana,Ramagundam,47.7,36.2,38,5.9,4.1,69.8,34.3,Severe Heatwave,Red,43,7.9
IND-HW-004049,2019-06-27,2019,June,South,Andhra Pradesh,Vijayawada,43.3,33.4,41,16.4,0.9,58.3,31.5,Moderate Heat,Yellow,45,5.5
IND-HW-004050,2024-05-20,2024,May,West,Maharashtra,Chandrapur,48.4,37.5,12,13.6,1.0,47.2,24.5,Severe Heatwave,Red,19,8.4
IND-HW-004051,2023-06-17,2023,June,North,Haryana,Hisar,45.7,36.0,18,6.0,1.3,47.2,25.7,Heatwave,Orange,16,7.1
IND-HW-004052,2019-05-07,2019,May,North,Punjab,Bathinda,44.0,30.2,25,5.2,3.7,48.4,27.3,Moderate Heat,Yellow,13,6.2
IND-HW-004053,2022-04-06,2022,April,East,West Bengal,Kolkata,42.8,30.2,64,13.7,1.1,79.4,36.3,Heatwave,Orange,66,5.3
IND-HW-004054,2023-06-21,2023,June,South,Tamil Nadu,Chennai,38.9,24.5,73,10.9,1.5,69.4,34.4,Normal,Green,63,4.3
IND-HW-004055,2023-06-25,2023,June,East,Bihar,Patna,42.4,29.3,46,11.4,3.8,59.6,32.0,Heatwave,Orange,29,5.0
IND-HW-004056,2024-06-20,2024,June,South,Andhra Pradesh,Vijayawada,42.7,32.0,53,15.7,4.0,67.1,33.9,Heatwave,Orange,50,5.2
IND-HW-004057,2024-05-20,2024,May,East,Bihar,Patna,45.5,34.3,36,20.5,0.9,60.6,31.9,Heatwave,Orange,43,8.1
IND-HW-004058,2021-06-05,2021,June,North,Delhi,New Delhi,43.6,30.8,15,9.3,3.9,42.5,23.0,Moderate Heat,Yellow,5,6.1
IND-HW-004059,2019-04-17,2019,April,East,Bihar,Gaya,48.1,38.0,27,15.5,2.5,59.2,31.0,Severe Heatwave,Red,24,7.5
IND-HW-004060,2024-06-03,2024,June,North,Uttar Pradesh,Prayagraj,44.8,31.8,42,6.9,1.3,64.1,33.0,Heatwave,Orange,46,6.7
IND-HW-004061,2022-04-09,2022,April,West,Gujarat,Ahmedabad,42.7,28.3,41,4.8,2.3,56.5,31.0,Moderate Heat,Yellow,37,5.6
IND-HW-004062,2019-04-13,2019,April,East,Odisha,Jharsuguda,46.4,32.5,28,15.9,3.7,55.9,30.1,Heatwave,Orange,28,7.0
IND-HW-004063,2024-05-27,2024,May,North,Rajasthan,Churu,47.6,34.6,13,7.4,3.4,46.8,24.6,Severe Heatwave,Red,19,8.0
IND-HW-004064,2024-04-29,2024,April,North,Haryana,Hisar,43.8,31.8,19,6.9,4.0,44.7,24.9,Moderate Heat,Yellow,8,6.2
IND-HW-004065,2023-05-01,2023,May,West,Gujarat,Ahmedabad,46.2,35.0,28,14.3,0.7,55.4,29.9,Heatwave,Orange,35,6.7
IND-HW-004066,2022-04-23,2022,April,South,Telangana,Ramagundam,44.5,31.6,21,18.0,0.6,47.0,26.2,Heatwave,Orange,18,6.5
IND-HW-004067,2023-06-02,2023,June,North,Rajasthan,Phalodi,48.5,34.9,10,8.3,1.3,46.0,23.4,Severe Heatwave,Red,16,8.1
IND-HW-004068,2023-04-28,2023,April,North,Delhi,New Delhi,44.9,30.7,36,18.4,3.7,58.8,31.4,Heatwave,Orange,44,6.6
IND-HW-004069,2024-05-28,2024,May,West,Gujarat,Ahmedabad,47.7,36.4,33,7.8,3.9,64.2,32.7,Severe Heatwave,Red,42,7.9
IND-HW-004070,2024-04-09,2024,April,East,Odisha,Jharsuguda,43.2,29.4,39,10.3,1.6,56.4,30.9,Moderate Heat,Yellow,47,5.7
IND-HW-004071,2022-06-28,2022,June,South,Telangana,Ramagundam,45.6,33.4,39,8.6,4.1,63.8,32.9,Heatwave,Orange,47,7.1
IND-HW-004072,2024-06-28,2024,June,East,Odisha,Jharsuguda,42.5,28.7,38,20.0,2.4,53.6,30.1,Moderate Heat,Yellow,22,5.6
IND-HW-004073,2024-04-25,2024,April,Central,Madhya Pradesh,Gwalior,47.2,35.2,25,10.5,1.5,55.2,29.6,Severe Heatwave,Red,27,7.2
IND-HW-004074,2020-06-15,2020,June,South,Telangana,Ramagundam,45.3,35.0,18,7.1,0.5,46.5,25.5,Heatwave,Orange,19,7.0
IND-HW-004075,2019-04-17,2019,April,North,Uttar Pradesh,Varanasi,45.1,31.7,36,11.5,1.6,59.4,31.6,Heatwave,Orange,40,6.9
IND-HW-004076,2024-05-09,2024,May,South,Telangana,Hyderabad,41.9,29.2,32,7.1,3.3,48.2,27.9,Moderate Heat,Yellow,20,4.3
IND-HW-004077,2020-06-06,2020,June,North,Rajasthan,Jaipur,42.9,28.6,22,5.9,2.3,44.7,25.4,Moderate Heat,Yellow,24,4.5
IND-HW-004078,2019-04-23,2019,April,West,Maharashtra,Chandrapur,49.1,38.6,26,19.7,3.1,60.7,31.3,Severe Heatwave,Red,57,8.5
IND-HW-004079,2020-05-04,2020,May,East,Bihar,Gaya,43.5,30.2,29,17.2,1.1,49.9,28.2,Moderate Heat,Yellow,17,5.9
IND-HW-004080,2022-06-14,2022,June,North,Rajasthan,Phalodi,44.0,33.0,17,9.2,4.1,44.0,24.2,Moderate Heat,Yellow,16,6.5
IND-HW-004081,2020-06-14,2020,June,Central,Madhya Pradesh,Gwalior,47.1,36.2,25,4.0,0.7,55.0,29.5,Severe Heatwave,Red,21,7.3
IND-HW-004082,2021-04-09,2021,April,North,Uttar Pradesh,Varanasi,39.8,29.3,43,4.9,3.7,49.5,29.1,Normal,Green,19,4.4
IND-HW-004083,2024-06-17,2024,June,North,Delhi,New Delhi,40.8,27.5,34,17.6,1.6,46.8,27.7,Moderate Heat,Yellow,21,5.0
IND-HW-004084,2023-05-15,2023,May,East,Bihar,Gaya,47.1,36.0,25,19.3,0.7,55.0,29.5,Severe Heatwave,Red,32,7.8
IND-HW-004085,2023-05-07,2023,May,North,Haryana,Hisar,42.9,30.0,28,21.9,2.0,48.0,27.5,Moderate Heat,Yellow,24,5.4
IND-HW-004086,2019-06-08,2019,June,South,Telangana,Hyderabad,41.9,27.9,29,17.8,1.4,46.5,27.0,Moderate Heat,Yellow,13,5.2
IND-HW-004087,2023-04-19,2023,April,East,Bihar,Gaya,45.0,34.7,34,14.3,2.2,57.4,30.9,Heatwave,Orange,32,6.4
IND-HW-004088,2023-06-14,2023,June,Central,Madhya Pradesh,Gwalior,44.3,30.4,31,18.6,3.0,53.2,29.5,Moderate Heat,Yellow,21,6.4
IND-HW-004089,2023-06-12,2023,June,East,West Bengal,Kolkata,42.2,31.6,60,21.7,3.5,72.1,35.0,Heatwave,Orange,58,5.5
IND-HW-004090,2021-04-27,2021,April,Central,Madhya Pradesh,Bhopal,41.4,31.2,28,9.1,4.0,44.9,26.4,Moderate Heat,Yellow,13,5.5
IND-HW-004091,2022-04-13,2022,April,North,Uttar Pradesh,Varanasi,41.3,27.0,44,17.3,3.9,54.5,30.6,Moderate Heat,Yellow,33,4.9
IND-HW-004092,2024-05-26,2024,May,West,Gujarat,Ahmedabad,45.5,34.8,34,21.9,1.7,58.8,31.3,Heatwave,Orange,42,7.3
IND-HW-004093,2023-05-30,2023,May,North,Punjab,Bathinda,46.9,36.5,25,15.0,1.9,54.6,29.4,Heatwave,Orange,33,7.9
IND-HW-004094,2023-04-12,2023,April,East,West Bengal,Kolkata,40.2,27.6,68,18.9,2.4,70.9,34.7,Moderate Heat,Yellow,55,4.4
IND-HW-004095,2023-04-09,2023,April,North,Delhi,New Delhi,40.3,27.9,31,14.0,1.6,44.2,26.4,Moderate Heat,Yellow,8,4.3
IND-HW-004096,2022-06-16,2022,June,North,Uttar Pradesh,Prayagraj,42.2,28.7,48,14.1,4.0,60.6,32.3,Heatwave,Orange,50,5.4
IND-HW-004097,2023-06-23,2023,June,Central,Madhya Pradesh,Bhopal,43.9,31.8,25,14.0,1.9,48.2,27.2,Moderate Heat,Yellow,21,6.4
IND-HW-004098,2019-06-16,2019,June,South,Telangana,Ramagundam,45.9,35.3,26,6.2,3.6,53.1,29.0,Heatwave,Orange,27,7.1
IND-HW-004099,2023-04-27,2023,April,South,Tamil Nadu,Chennai,37.7,26.0,73,13.4,2.7,63.6,33.3,Normal,Green,38,2.9
IND-HW-004100,2024-06-28,2024,June,North,Rajasthan,Churu,43.7,30.8,30,19.0,3.6,51.0,28.7,Moderate Heat,Yellow,24,6.1
IND-HW-004101,2024-06-01,2024,June,West,Gujarat,Ahmedabad,43.3,30.8,29,19.9,3.4,49.5,28.1,Moderate Heat,Yellow,16,5.5
IND-HW-004102,2021-04-29,2021,April,North,Uttar Pradesh,Varanasi,45.9,34.2,31,19.2,3.5,57.2,30.7,Heatwave,Orange,24,7.0
IND-HW-004103,2021-04-22,2021,April,North,Haryana,Hisar,41.9,30.1,29,19.4,3.6,46.5,27.0,Moderate Heat,Yellow,8,6.0
IND-HW-004104,2023-06-12,2023,June,North,Rajasthan,Jaipur,43.0,31.0,25,12.5,0.8,46.5,26.6,Moderate Heat,Yellow,13,6.2
IND-HW-004105,2024-06-26,2024,June,South,Telangana,Ramagundam,41.9,29.2,39,5.8,3.7,52.7,29.9,Moderate Heat,Yellow,30,5.1
IND-HW-004106,2023-04-19,2023,April,West,Gujarat,Ahmedabad,42.8,30.2,46,7.4,4.1,61.0,32.4,Heatwave,Orange,38,5.7
IND-HW-004107,2022-05-08,2022,May,North,Uttar Pradesh,Prayagraj,47.7,37.4,31,4.3,2.7,62.1,32.1,Severe Heatwave,Red,43,8.2
IND-HW-004108,2020-05-08,2020,May,East,Bihar,Patna,45.3,33.7,33,10.1,0.8,57.4,30.9,Heatwave,Orange,37,6.5
IND-HW-004109,2023-04-15,2023,April,South,Telangana,Ramagundam,43.6,32.1,26,9.3,4.0,48.2,27.3,Moderate Heat,Yellow,17,7.2
IND-HW-004110,2023-05-24,2023,May,North,Rajasthan,Churu,48.2,35.2,19,19.6,3.0,52.2,27.8,Severe Heatwave,Red,35,7.5
IND-HW-004111,2024-05-01,2024,May,West,Gujarat,Ahmedabad,46.3,34.2,25,21.7,2.4,53.2,28.9,Heatwave,Orange,31,7.4
IND-HW-004112,2021-05-16,2021,May,West,Maharashtra,Chandrapur,46.8,37.2,22,12.6,4.2,51.9,28.1,Heatwave,Orange,27,7.4
IND-HW-004113,2023-05-31,2023,May,North,Rajasthan,Jaipur,46.8,35.7,22,4.5,3.9,51.9,28.1,Heatwave,Orange,29,7.5
IND-HW-004114,2022-05-22,2022,May,North,Punjab,Bathinda,46.7,33.9,17,6.8,1.2,48.2,26.0,Heatwave,Orange,15,7.6
IND-HW-004115,2022-05-04,2022,May,West,Gujarat,Ahmedabad,47.8,38.1,25,11.3,3.0,56.6,30.0,Severe Heatwave,Red,38,8.0
IND-HW-004116,2024-06-11,2024,June,North,Rajasthan,Jaipur,40.4,27.7,25,21.5,0.5,41.8,24.7,Moderate Heat,Yellow,9,4.1
IND-HW-004117,2021-05-05,2021,May,East,Bihar,Patna,44.0,31.2,43,19.3,2.6,62.3,32.6,Moderate Heat,Yellow,48,6.0
IND-HW-004118,2022-06-09,2022,June,North,Delhi,New Delhi,42.1,29.8,35,11.7,1.6,50.5,29.0,Moderate Heat,Yellow,20,4.6
IND-HW-004119,2023-05-07,2023,May,North,Rajasthan,Phalodi,49.4,36.7,18,10.7,1.3,53.6,28.2,Severe Heatwave,Red,23,8.4
IND-HW-004120,2023-06-17,2023,June,East,Bihar,Gaya,47.3,34.9,28,21.5,0.6,58.2,30.7,Severe Heatwave,Red,34,7.8
IND-HW-004121,2019-05-31,2019,May,North,Uttar Pradesh,Varanasi,44.3,32.3,39,18.3,3.3,59.7,31.8,Moderate Heat,Yellow,34,6.6
IND-HW-004122,2022-05-19,2022,May,South,Telangana,Ramagundam,43.3,30.5,24,20.8,2.1,46.5,26.4,Moderate Heat,Yellow,14,5.6
IND-HW-004123,2023-04-09,2023,April,North,Delhi,New Delhi,44.0,31.1,26,11.0,0.7,49.1,27.6,Moderate Heat,Yellow,16,6.2
IND-HW-004124,2024-04-18,2024,April,North,Uttar Pradesh,Varanasi,42.6,32.7,44,15.0,1.7,58.6,31.7,Moderate Heat,Yellow,33,5.4
IND-HW-004125,2020-06-25,2020,June,North,Uttar Pradesh,Varanasi,42.6,29.5,23,9.0,0.8,44.7,25.6,Moderate Heat,Yellow,6,5.8
IND-HW-004126,2024-04-27,2024,April,South,Tamil Nadu,Chennai,40.0,27.0,65,21.3,2.9,67.1,34.0,Moderate Heat,Yellow,54,4.3
IND-HW-004127,2020-06-18,2020,June,East,Odisha,Jharsuguda,42.5,31.8,35,8.0,1.7,51.5,29.3,Moderate Heat,Yellow,22,5.7
IND-HW-004128,2021-04-26,2021,April,North,Uttar Pradesh,Prayagraj,46.4,36.6,35,18.5,0.7,62.4,32.3,Heatwave,Orange,41,7.2
IND-HW-004129,2021-05-08,2021,May,East,West Bengal,Kolkata,40.7,29.0,57,10.4,1.1,62.9,33.0,Moderate Heat,Yellow,40,5.1
IND-HW-004130,2024-05-09,2024,May,Central,Madhya Pradesh,Gwalior,44.0,32.1,22,4.7,2.7,46.6,26.2,Moderate Heat,Yellow,18,6.7
IND-HW-004131,2020-04-24,2020,April,South,Tamil Nadu,Chennai,42.5,29.9,53,18.6,1.4,66.3,33.7,Heatwave,Orange,62,4.9
IND-HW-004132,2024-06-07,2024,June,South,Telangana,Ramagundam,46.3,33.2,26,21.6,3.9,54.0,29.3,Heatwave,Orange,24,7.2
IND-HW-004133,2022-06-10,2022,June,North,Punjab,Bathinda,40.9,27.6,36,16.6,2.7,48.2,28.3,Moderate Heat,Yellow,21,4.6
IND-HW-004134,2024-04-22,2024,April,North,Rajasthan,Phalodi,49.0,36.9,23,11.5,0.7,57.4,30.1,Severe Heatwave,Red,35,8.6
IND-HW-004135,2024-06-27,2024,June,West,Maharashtra,Chandrapur,40.8,31.2,34,4.0,0.8,46.8,27.7,Moderate Heat,Yellow,17,4.3
IND-HW-004136,2023-06-04,2023,June,East,Bihar,Patna,41.4,30.6,39,16.6,4.0,51.3,29.5,Moderate Heat,Yellow,24,4.8
IND-HW-004137,2024-04-21,2024,April,South,Andhra Pradesh,Vijayawada,43.6,29.1,38,20.8,1.8,56.7,31.0,Moderate Heat,Yellow,35,6.2
IND-HW-004138,2023-06-03,2023,June,South,Telangana,Hyderabad,40.5,30.2,31,12.3,1.8,44.6,26.6,Moderate Heat,Yellow,12,4.8
IND-HW-004139,2024-06-06,2024,June,North,Rajasthan,Phalodi,45.3,32.1,24,9.2,2.7,50.4,27.9,Heatwave,Orange,20,6.7
IND-HW-004140,2021-05-28,2021,May,North,Rajasthan,Jaipur,47.8,37.4,26,9.1,1.4,57.5,30.4,Severe Heatwave,Red,32,7.5
IND-HW-004141,2019-04-28,2019,April,North,Uttar Pradesh,Prayagraj,44.3,32.2,33,5.6,1.7,54.7,30.1,Moderate Heat,Yellow,26,6.4
IND-HW-004142,2023-06-17,2023,June,North,Delhi,New Delhi,41.1,30.2,42,15.1,3.2,52.5,30.0,Moderate Heat,Yellow,24,5.2
IND-HW-004143,2022-06-07,2022,June,North,Rajasthan,Jaipur,42.3,29.6,21,21.4,1.3,43.2,24.6,Moderate Heat,Yellow,11,5.3
IND-HW-004144,2022-06-14,2022,June,West,Maharashtra,Nagpur (Vidarbha),46.6,34.8,24,9.7,3.0,53.1,28.8,Heatwave,Orange,30,7.5
IND-HW-004145,2022-04-04,2022,April,Central,Madhya Pradesh,Gwalior,43.9,33.1,24,8.0,1.2,47.6,26.9,Moderate Heat,Yellow,22,6.0
IND-HW-004146,2022-04-01,2022,April,South,Tamil Nadu,Chennai,37.9,24.8,68,13.7,3.2,60.5,32.6,Normal,Green,39,3.1
IND-HW-004147,2023-04-26,2023,April,South,Andhra Pradesh,Vijayawada,45.9,35.7,45,7.0,1.8,71.3,34.7,Heatwave,Orange,53,6.7
IND-HW-004148,2019-05-03,2019,May,West,Maharashtra,Chandrapur,48.5,34.5,19,19.7,1.3,52.8,28.0,Severe Heatwave,Red,17,8.4
IND-HW-004149,2024-06-19,2024,June,East,Bihar,Gaya,42.4,28.2,44,7.9,1.0,57.9,31.5,Moderate Heat,Yellow,39,5.8
IND-HW-004150,2024-04-26,2024,April,North,Uttar Pradesh,Prayagraj,46.9,33.3,33,6.8,3.8,61.9,32.1,Heatwave,Orange,51,6.9
IND-HW-004151,2024-05-11,2024,May,North,Rajasthan,Jaipur,47.5,35.1,27,17.8,2.0,57.7,30.5,Severe Heatwave,Red,41,7.7
IND-HW-004152,2022-06-08,2022,June,East,Bihar,Gaya,45.3,32.1,24,6.8,1.3,50.4,27.9,Heatwave,Orange,29,6.8
IND-HW-004153,2022-06-10,2022,June,Central,Madhya Pradesh,Gwalior,43.4,33.1,32,20.0,1.1,51.7,29.1,Moderate Heat,Yellow,26,5.4
IND-HW-004154,2024-06-02,2024,June,East,West Bengal,Kolkata,39.0,27.1,52,10.5,3.9,52.9,30.5,Normal,Green,24,4.1
IND-HW-004155,2024-04-24,2024,April,Central,Madhya Pradesh,Gwalior,43.3,32.0,35,13.1,0.6,53.6,29.9,Moderate Heat,Yellow,30,5.8
IND-HW-004156,2024-06-10,2024,June,North,Punjab,Bathinda,46.3,32.7,28,7.0,2.5,55.7,30.0,Heatwave,Orange,39,6.9
IND-HW-004157,2022-04-04,2022,April,East,Odisha,Jharsuguda,40.8,27.7,41,10.0,0.9,51.0,29.5,Moderate Heat,Yellow,19,5.2
IND-HW-004158,2023-04-12,2023,April,North,Delhi,New Delhi,39.2,24.9,34,10.5,2.6,43.3,26.4,Normal,Green,13,4.0
IND-HW-004159,2024-05-27,2024,May,East,West Bengal,Kolkata,41.0,29.7,64,6.9,4.0,70.7,34.7,Moderate Heat,Yellow,59,4.8
IND-HW-004160,2021-04-11,2021,April,South,Tamil Nadu,Chennai,38.7,27.5,72,20.5,2.5,67.5,34.1,Normal,Green,54,4.1
IND-HW-004161,2023-05-29,2023,May,Central,Madhya Pradesh,Bhopal,48.1,34.8,23,20.9,3.5,55.5,29.5,Severe Heatwave,Red,43,7.9
IND-HW-004162,2024-05-05,2024,May,North,Uttar Pradesh,Varanasi,46.6,35.0,32,10.4,1.2,60.1,31.6,Heatwave,Orange,47,7.0
IND-HW-004163,2023-04-22,2023,April,South,Telangana,Hyderabad,44.6,34.8,25,13.7,1.8,49.6,27.7,Heatwave,Orange,24,6.1
IND-HW-004164,2022-06-04,2022,June,West,Maharashtra,Chandrapur,46.5,32.3,21,4.2,1.5,50.6,27.5,Heatwave,Orange,12,6.4
IND-HW-004165,2023-05-20,2023,May,North,Rajasthan,Phalodi,49.5,39.0,15,5.3,0.5,51.1,26.8,Severe Heatwave,Red,14,9.2
IND-HW-004166,2024-04-03,2024,April,North,Punjab,Bathinda,40.6,28.7,20,6.6,2.2,40.2,23.1,Moderate Heat,Yellow,7,5.2
IND-HW-004167,2023-06-11,2023,June,Central,Madhya Pradesh,Bhopal,40.9,27.3,28,7.6,3.3,44.0,26.0,Moderate Heat,Yellow,8,4.2
IND-HW-004168,2024-06-27,2024,June,North,Uttar Pradesh,Prayagraj,39.3,26.6,24,4.8,0.8,39.6,23.6,Normal,Green,5,4.2
IND-HW-004169,2023-05-22,2023,May,Central,Madhya Pradesh,Gwalior,44.9,33.3,13,16.2,0.5,43.3,22.9,Heatwave,Orange,10,6.1
IND-HW-004170,2023-05-13,2023,May,East,West Bengal,Kolkata,42.3,32.8,57,21.8,0.6,69.4,34.4,Heatwave,Orange,55,4.7
IND-HW-004171,2023-05-16,2023,May,West,Maharashtra,Nagpur (Vidarbha),45.8,34.1,21,13.3,0.9,49.3,27.1,Heatwave,Orange,26,6.7
IND-HW-004172,2022-04-04,2022,April,East,Odisha,Jharsuguda,44.1,32.7,35,17.8,1.2,55.7,30.5,Moderate Heat,Yellow,34,6.4
IND-HW-004173,2022-04-13,2022,April,North,Rajasthan,Phalodi,46.4,32.8,13,20.2,2.5,45.3,23.8,Heatwave,Orange,18,7.0
IND-HW-004174,2022-05-08,2022,May,Central,Madhya Pradesh,Bhopal,42.5,29.7,25,9.0,3.6,45.5,26.2,Moderate Heat,Yellow,9,5.1
IND-HW-004175,2019-05-15,2019,May,East,Bihar,Patna,46.8,34.5,35,17.9,1.6,63.6,32.6,Heatwave,Orange,44,8.1
IND-HW-004176,2021-04-25,2021,April,North,Uttar Pradesh,Prayagraj,44.9,32.4,31,13.6,3.3,54.7,29.9,Heatwave,Orange,37,6.7
IND-HW-004177,2020-06-05,2020,June,West,Maharashtra,Chandrapur,48.0,38.2,28,20.3,0.6,59.9,31.3,Severe Heatwave,Red,40,8.2
IND-HW-004178,2024-05-24,2024,May,East,Bihar,Gaya,45.6,32.0,39,12.4,2.9,63.8,32.9,Heatwave,Orange,47,7.2
IND-HW-004179,2021-05-09,2021,May,South,Andhra Pradesh,Vijayawada,47.8,37.0,36,16.9,1.2,67.8,33.7,Severe Heatwave,Red,51,7.6
IND-HW-004180,2020-06-03,2020,June,East,Bihar,Patna,41.7,30.8,47,18.6,3.5,58.1,31.7,Moderate Heat,Yellow,19,5.5
IND-HW-004181,2019-06-14,2019,June,East,Odisha,Jharsuguda,45.9,35.6,35,8.8,1.6,60.9,31.9,Heatwave,Orange,44,6.7
IND-HW-004182,2023-04-02,2023,April,West,Maharashtra,Chandrapur,41.7,28.7,22,8.9,1.6,42.7,24.6,Moderate Heat,Yellow,5,5.2
IND-HW-004183,2019-06-08,2019,June,East,West Bengal,Kolkata,37.7,26.4,68,5.0,4.0,59.6,32.4,Normal,Green,40,3.2
IND-HW-004184,2022-06-25,2022,June,North,Haryana,Hisar,45.4,33.3,21,8.1,1.2,48.6,26.8,Heatwave,Orange,25,6.9
IND-HW-004185,2019-06-01,2019,June,South,Tamil Nadu,Chennai,41.3,29.9,64,11.1,3.5,72.1,35.0,Moderate Heat,Yellow,59,4.9
IND-HW-004186,2024-05-15,2024,May,North,Rajasthan,Churu,45.9,31.8,19,10.7,3.0,48.2,26.3,Heatwave,Orange,22,7.1
IND-HW-004187,2024-06-15,2024,June,North,Uttar Pradesh,Prayagraj,44.0,34.5,34,5.6,4.0,54.7,30.2,Moderate Heat,Yellow,25,6.4
IND-HW-004188,2024-06-25,2024,June,North,Uttar Pradesh,Varanasi,42.4,29.8,38,15.0,0.5,53.3,30.0,Moderate Heat,Yellow,30,5.2
IND-HW-004189,2022-05-01,2022,May,West,Maharashtra,Nagpur (Vidarbha),49.8,39.4,15,19.3,2.9,51.6,27.0,Severe Heatwave,Red,26,9.1
IND-HW-004190,2023-05-05,2023,May,South,Telangana,Ramagundam,48.5,35.1,17,9.1,1.8,51.1,27.1,Severe Heatwave,Red,23,8.1
IND-HW-004191,2023-05-15,2023,May,North,Delhi,New Delhi,50.4,39.4,20,21.9,3.2,57.4,29.8,Severe Heatwave,Red,34,9.1
IND-HW-004192,2022-06-16,2022,June,East,West Bengal,Kolkata,41.8,30.1,51,19.5,1.7,61.8,32.7,Moderate Heat,Yellow,36,4.8
