record_id,date,time_utc_ist,region,state,latitude,longitude,magnitude,magnitude_type,depth_km,seismic_zone,mmi_intensity,felt_report,casualties_reported,buildings_damaged,economic_loss_inr_lakh,tsunami_warning,reporting_agency
56493,2018-06-13,14:44:26,Bhadrachalam-Godavari Graben,Telangana,17.6021,81.4841,2.6,ML,10.3,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56494,2018-06-13,14:46:29,Delhi-NCR (Sohna Fault),Delhi,29.1896,77.9416,2.2,mb,12.9,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
56495,2018-06-13,16:28:22,Kashmir Himalaya,Jammu and Kashmir,34.3116,74.6318,2.3,Mw,25.2,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
56496,2018-06-13,19:05:12,Odisha Craton,Odisha,20.87,84.4817,2.2,ML,4.7,II,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56497,2018-06-13,21:12:53,Nagaland Hills,Nagaland,25.0936,93.2679,2.5,Mw,13.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56498,2018-06-13,21:43:51,Guwahati-Kopili Belt,Assam,25.3739,91.8238,2.1,ML,36.2,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56499,2018-06-14,01:18:30,Nicobar Islands,Andaman and Nicobar Islands,8.4426,92.5819,3.0,ML,26.3,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56500,2018-06-14,02:07:28,Upper Assam,Assam,26.6793,95.1729,3.2,Mw,14.0,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56501,2018-06-14,02:50:48,Guwahati-Kopili Belt,Assam,25.8481,91.5924,2.1,Mw,20.4,V,2,Not felt,0,0,0.0,No,IMD
56502,2018-06-14,05:15:06,Garhwal Himalaya,Uttarakhand,30.0041,79.4985,3.1,mb,20.6,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,IMD
56503,2018-06-14,05:20:05,Saurashtra,Gujarat,21.847,70.6672,2.6,Mw,27.2,III,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56504,2018-06-14,06:41:02,Kumaon Himalaya,Uttarakhand,28.8591,80.8412,2.6,Mw,22.3,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
56505,2018-06-14,08:07:45,Latur-Osmanabad Region,Maharashtra,17.7718,76.5289,2.3,Mw,6.4,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56506,2018-06-14,09:08:57,Arunachal Himalaya,Arunachal Pradesh,28.0304,93.3732,2.4,ML,5.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56507,2018-06-14,11:01:26,Tripura Fold Belt,Tripura,23.7683,92.4699,2.1,Mw,7.7,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56508,2018-06-14,11:37:53,Mizoram Hills,Mizoram,23.5973,91.7582,2.1,Mw,72.7,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56509,2018-06-14,13:57:58,Kashmir Himalaya,Jammu and Kashmir,33.8096,75.7426,2.2,Mw,18.3,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
56510,2018-06-14,15:27:40,Arunachal Himalaya,Arunachal Pradesh,28.1962,94.7981,2.1,ML,7.1,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56511,2018-06-14,15:48:39,Tripura Fold Belt,Tripura,24.1136,91.2065,2.2,Mw,12.7,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56512,2018-06-14,16:30:52,Koyna-Warna Region,Maharashtra,18.1088,74.8371,2.1,Mw,14.2,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
56513,2018-06-14,18:33:21,Rann of Kutch Border,Gujarat,24.5163,70.8246,3.1,mb,15.1,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56514,2018-06-14,18:34:20,Andaman Islands,Andaman and Nicobar Islands,13.1108,92.9798,2.4,Mw,32.2,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56515,2018-06-14,19:52:33,Sikkim Himalaya,Sikkim,27.8951,88.5432,2.1,ML,11.3,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56516,2018-06-14,22:47:48,Guwahati-Kopili Belt,Assam,26.0715,91.3918,2.1,ML,21.1,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56517,2018-06-15,00:11:18,Kashmir Himalaya,Jammu and Kashmir,33.3309,74.8984,2.5,ML,10.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56518,2018-06-15,00:13:00,Kashmir Himalaya,Jammu and Kashmir,34.1739,75.6892,2.2,Mw,5.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56519,2018-06-15,02:06:09,Shillong Plateau,Meghalaya,23.8567,90.9423,2.3,Mw,12.2,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56520,2018-06-15,05:15:17,Uttar Pradesh Gangetic Plain,Uttar Pradesh,26.8169,81.5442,2.1,ML,8.6,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56521,2018-06-15,07:50:38,Upper Assam,Assam,27.639,95.2835,3.7,Mw,22.3,V,6,Slight damage to buildings,0,0,0.0,No,National Center for Seismology
56522,2018-06-15,09:54:10,Chamba-Kangra Belt,Himachal Pradesh,32.0162,76.8722,2.2,ML,16.2,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56523,2018-06-15,12:20:21,Punjab Plains,Punjab,31.4763,75.0765,2.7,Mw,18.5,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56524,2018-06-15,14:55:01,Darjeeling Himalaya,West Bengal,27.2552,88.5347,3.7,mb,52.2,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56525,2018-06-15,16:16:38,Andaman Islands,Andaman and Nicobar Islands,13.4602,93.4563,2.2,Mw,11.2,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56526,2018-06-15,16:58:19,Nicobar Islands,Andaman and Nicobar Islands,7.7539,93.0358,2.6,Mw,68.5,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56527,2018-06-15,18:16:26,Kutch Region,Gujarat,23.5425,70.4952,2.1,Mw,6.9,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
56528,2018-06-15,20:08:21,Garhwal Himalaya,Uttarakhand,29.8112,78.8838,3.6,Mw,27.6,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,IMD
56529,2018-06-15,20:31:06,Latur-Osmanabad Region,Maharashtra,17.9879,76.6768,2.0,ML,6.8,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56530,2018-06-15,21:44:08,Tripura Fold Belt,Tripura,22.69,91.8544,2.8,ML,20.1,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56531,2018-06-16,01:37:23,Andaman Islands,Andaman and Nicobar Islands,13.0426,92.7909,2.4,ML,80.6,V,2,Not felt,0,0,0.0,No,IMD
56532,2018-06-16,01:37:35,Mizoram Hills,Mizoram,23.0463,92.5736,3.4,ML,110.7,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
56533,2018-06-16,02:13:24,Koyna-Warna Region,Maharashtra,17.4091,73.1938,2.0,ML,20.0,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56534,2018-06-16,03:15:59,Punjab Plains,Punjab,32.1322,75.3037,2.3,Mw,33.0,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
56535,2018-06-16,04:20:23,Guwahati-Kopili Belt,Assam,25.8164,92.2383,2.6,Mw,9.8,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56536,2018-06-16,05:01:40,Andhra Coastal Belt,Andhra Pradesh,16.2933,80.6125,2.6,ML,14.2,II,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
56537,2018-06-16,05:40:06,Rann of Kutch Border,Gujarat,24.2247,70.6313,4.7,ML,16.7,V,7,"Moderate damage, cracks in walls",0,2,3.0,No,IMD
56538,2018-06-16,06:17:08,Chamba-Kangra Belt,Himachal Pradesh,31.3512,76.791,2.9,Mw,9.3,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56539,2018-06-16,07:38:28,Manipur-Indo-Myanmar Ranges,Manipur,25.0313,94.1176,2.0,Mw,137.7,V,1,Not felt,0,0,0.0,No,National Center for Seismology
56540,2018-06-16,08:04:08,Nagaland Hills,Nagaland,25.9631,94.5593,2.2,Mw,28.5,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56541,2018-06-16,11:28:43,Rann of Kutch Border,Gujarat,23.725,71.6215,2.7,mb,22.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56542,2018-06-16,11:40:42,Rann of Kutch Border,Gujarat,23.3194,70.4086,3.2,Mw,10.1,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
56543,2018-06-16,12:44:47,Garhwal Himalaya,Uttarakhand,29.4403,79.8502,2.4,ML,11.2,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
56544,2018-06-16,14:21:22,Shillong Plateau,Meghalaya,25.7599,91.9796,2.1,Mw,8.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56545,2018-06-16,16:23:33,Upper Assam,Assam,26.7776,95.1104,2.0,Mw,13.1,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56546,2018-06-16,20:43:41,Kumaon Himalaya,Uttarakhand,29.3848,80.2349,2.5,mb,9.6,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
56547,2018-06-16,22:13:54,Rajasthan Aravalli Belt,Rajasthan,24.7769,74.4521,3.1,Mw,12.3,II,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56548,2018-06-16,22:37:27,Kumaon Himalaya,Uttarakhand,29.4163,79.8664,2.3,Mw,36.8,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
56549,2018-06-17,00:03:27,Upper Assam,Assam,27.1283,94.3203,2.0,mb,10.4,V,2,Not felt,0,0,0.0,No,USGS
56550,2018-06-17,00:48:50,Manipur-Indo-Myanmar Ranges,Manipur,24.5247,94.1424,2.1,ML,82.0,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56551,2018-06-17,01:12:38,Andaman Islands,Andaman and Nicobar Islands,12.4012,91.6692,2.7,ML,89.1,V,2,Not felt,0,0,0.0,No,USGS
56552,2018-06-17,02:35:23,Uttar Pradesh Gangetic Plain,Uttar Pradesh,26.5235,80.75,2.5,mb,8.4,III,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56553,2018-06-17,03:19:05,Upper Assam,Assam,27.3109,94.7127,2.5,mb,11.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56554,2018-06-17,04:52:21,Sikkim Himalaya,Sikkim,27.3087,88.3295,3.7,Mw,11.7,IV,6,Slight damage to buildings,0,0,0.0,No,National Center for Seismology
56555,2018-06-17,05:12:03,Darjeeling Himalaya,West Bengal,28.3409,89.6875,2.6,Mw,4.5,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56556,2018-06-17,07:28:32,Nicobar Islands,Andaman and Nicobar Islands,7.5039,93.7098,2.5,mb,139.9,V,1,Not felt,0,0,0.0,No,IMD
56557,2018-06-17,07:39:53,Rajasthan Aravalli Belt,Rajasthan,25.2463,75.553,2.2,Mw,7.6,II,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56558,2018-06-17,07:58:56,Manipur-Indo-Myanmar Ranges,Manipur,25.0616,93.0887,2.2,ML,72.0,V,2,Not felt,0,0,0.0,No,USGS
56559,2018-06-17,08:28:22,Guwahati-Kopili Belt,Assam,27.2134,91.327,2.9,ML,29.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56560,2018-06-17,09:19:19,Saurashtra,Gujarat,21.8004,70.6837,2.6,Mw,2.0,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56561,2018-06-17,13:38:39,Kumaon Himalaya,Uttarakhand,29.7318,80.1813,2.2,ML,17.2,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56562,2018-06-17,15:04:49,Rann of Kutch Border,Gujarat,24.9129,71.1367,2.0,ML,24.6,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56563,2018-06-17,16:19:09,Kashmir Himalaya,Jammu and Kashmir,33.9154,75.7531,2.3,ML,44.8,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56564,2018-06-17,22:00:37,Nicobar Islands,Andaman and Nicobar Islands,8.8791,93.1827,2.2,mb,100.0,V,2,Not felt,0,0,0.0,No,IMD
56565,2018-06-17,23:55:17,Bellary Region,Karnataka,14.684,77.0314,3.0,Mw,2.6,II,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56566,2018-06-18,02:21:16,Chamba-Kangra Belt,Himachal Pradesh,32.9537,76.1205,2.7,ML,39.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56567,2018-06-18,03:58:57,Chamba-Kangra Belt,Himachal Pradesh,31.8701,76.1408,2.0,Mw,3.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56568,2018-06-18,04:12:58,Manipur-Indo-Myanmar Ranges,Manipur,25.3338,93.3438,2.8,Mw,19.3,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56569,2018-06-18,05:27:24,Kerala Coastal Belt,Kerala,10.5332,75.9301,2.7,mb,2.0,III,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56570,2018-06-18,05:36:36,Shillong Plateau,Meghalaya,25.6657,90.935,2.2,Mw,12.6,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56571,2018-06-18,05:53:22,Manipur-Indo-Myanmar Ranges,Manipur,23.7207,94.8599,2.5,ML,20.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56572,2018-06-18,06:21:49,Chamba-Kangra Belt,Himachal Pradesh,32.2753,76.6429,2.9,mb,25.0,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56573,2018-06-18,09:19:42,Garhwal Himalaya,Uttarakhand,31.2951,79.2059,2.0,Mw,39.0,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56574,2018-06-18,10:13:03,Rann of Kutch Border,Gujarat,23.7081,70.8608,3.7,ML,22.2,V,5,"Felt by most, minor damage possible",0,0,0.0,No,IMD
56575,2018-06-18,10:40:27,Uttar Pradesh Gangetic Plain,Uttar Pradesh,27.7247,80.1148,2.0,Mw,15.6,III,2,Not felt,0,0,0.0,No,National Center for Seismology
56576,2018-06-18,12:10:55,Mizoram Hills,Mizoram,23.6922,93.177,2.2,Mw,128.1,V,1,Not felt,0,0,0.0,No,IMD
56577,2018-06-18,13:12:16,Andaman Islands,Andaman and Nicobar Islands,11.7792,92.9807,2.6,Mw,45.6,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56578,2018-06-18,14:03:15,Bihar-Nepal Border,Bihar,26.8333,86.3947,2.6,mb,6.7,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56579,2018-06-18,15:12:36,Arunachal Himalaya,Arunachal Pradesh,27.2354,94.8476,2.8,Mw,13.5,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56580,2018-06-18,15:31:53,Kutch Region,Gujarat,22.3558,70.1303,2.3,ML,4.3,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56581,2018-06-18,15:43:44,Shillong Plateau,Meghalaya,26.2053,92.4836,2.2,Mw,22.1,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56582,2018-06-18,16:23:53,Bellary Region,Karnataka,15.8012,77.1265,2.2,Mw,9.4,II,3,"Felt by few, no damage",0,0,0.0,No,IMD
56583,2018-06-18,17:14:11,Kutch Region,Gujarat,22.442,70.9922,2.1,Mw,10.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56584,2018-06-18,17:46:56,Kumaon Himalaya,Uttarakhand,29.941,80.2615,2.0,Mw,46.9,IV,1,Not felt,0,0,0.0,No,National Center for Seismology
56585,2018-06-18,18:20:53,Garhwal Himalaya,Uttarakhand,30.1316,78.1781,2.2,Mw,17.9,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
56586,2018-06-18,18:31:36,Darjeeling Himalaya,West Bengal,27.6655,88.0058,2.1,Mw,45.2,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
56587,2018-06-18,18:49:00,Manipur-Indo-Myanmar Ranges,Manipur,24.1278,93.4329,2.3,Mw,72.7,V,2,Not felt,0,0,0.0,No,IMD
56588,2018-06-18,19:33:05,Koyna-Warna Region,Maharashtra,16.3417,73.6655,2.2,Mw,6.8,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
56589,2018-06-18,20:07:43,Kashmir Himalaya,Jammu and Kashmir,34.3227,74.5285,2.5,ML,26.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56590,2018-06-18,20:55:59,Uttar Pradesh Gangetic Plain,Uttar Pradesh,27.3192,80.4541,2.5,ML,5.4,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56591,2018-06-18,21:46:36,Kashmir Himalaya,Jammu and Kashmir,34.6392,76.1369,2.4,Mw,29.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56592,2018-06-18,23:53:15,Garhwal Himalaya,Uttarakhand,30.6883,78.8359,2.7,ML,16.9,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56593,2018-06-19,00:24:25,Nagaland Hills,Nagaland,25.7174,95.0239,2.0,Mw,2.0,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56594,2018-06-19,01:55:54,Rajasthan Aravalli Belt,Rajasthan,25.8773,74.5525,2.5,Mw,4.9,II,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56595,2018-06-19,02:00:06,Shillong Plateau,Meghalaya,25.352,91.8085,2.4,ML,22.2,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56596,2018-06-19,06:05:39,Manipur-Indo-Myanmar Ranges,Manipur,25.6947,93.8762,2.2,mb,23.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56597,2018-06-19,07:02:48,Sikkim Himalaya,Sikkim,27.0917,88.3095,2.9,Mw,20.7,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56598,2018-06-19,07:48:03,Shillong Plateau,Meghalaya,25.8441,92.2136,3.3,ML,12.2,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
56599,2018-06-19,08:43:47,Tripura Fold Belt,Tripura,24.6399,91.1071,2.1,ML,5.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56600,2018-06-19,08:48:10,Manipur-Indo-Myanmar Ranges,Manipur,23.9963,93.8728,2.1,mb,88.2,V,1,Not felt,0,0,0.0,No,National Center for Seismology
56601,2018-06-19,09:54:13,Nagaland Hills,Nagaland,27.533,94.2834,2.1,Mw,24.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56602,2018-06-19,12:02:22,Chamba-Kangra Belt,Himachal Pradesh,31.6915,76.6885,2.1,Mw,28.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56603,2018-06-19,12:52:35,Koyna-Warna Region,Maharashtra,18.1497,74.3693,2.6,Mw,37.6,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56604,2018-06-19,14:13:17,Latur-Osmanabad Region,Maharashtra,18.151,76.134,2.4,Mw,7.2,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56605,2018-06-19,14:16:18,Upper Assam,Assam,27.2282,93.8936,2.7,Mw,6.5,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56606,2018-06-19,14:42:15,Kashmir Himalaya,Jammu and Kashmir,33.2478,74.6948,2.0,mb,21.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56607,2018-06-19,16:12:32,Chamba-Kangra Belt,Himachal Pradesh,32.8973,76.1872,2.0,Mw,21.2,V,2,Not felt,0,0,0.0,No,IMD
56608,2018-06-19,18:09:13,Tripura Fold Belt,Tripura,23.9976,91.8174,2.3,mb,12.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56609,2018-06-19,20:15:24,Chamba-Kangra Belt,Himachal Pradesh,33.1861,75.8205,2.7,Mw,7.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
56610,2018-06-19,21:33:57,Guwahati-Kopili Belt,Assam,25.7505,91.1521,2.6,Mw,8.7,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
56611,2018-06-19,22:22:34,Nicobar Islands,Andaman and Nicobar Islands,7.202,94.2603,2.1,Mw,97.0,V,1,Not felt,0,0,0.0,No,National Center for Seismology
56612,2018-06-20,00:10:04,Koyna-Warna Region,Maharashtra,18.0439,73.8729,2.1,ML,7.2,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
56613,2018-06-20,01:00:39,Odisha Craton,Odisha,20.127,84.8413,2.2,mb,4.8,II,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56614,2018-06-20,01:34:27,Garhwal Himalaya,Uttarakhand,30.601,80.198,2.2,Mw,22.6,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
56615,2018-06-20,02:29:01,Garhwal Himalaya,Uttarakhand,29.5163,78.9968,2.5,ML,13.7,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56616,2018-06-20,03:23:51,Shillong Plateau,Meghalaya,25.8049,91.8162,2.2,Mw,10.9,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
56617,2018-06-20,04:01:21,Nicobar Islands,Andaman and Nicobar Islands,7.0788,93.2485,3.2,mb,32.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56618,2018-06-20,04:55:21,Manipur-Indo-Myanmar Ranges,Manipur,24.6545,93.0842,2.0,mb,51.9,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56619,2018-06-20,05:03:50,Shillong Plateau,Meghalaya,25.5957,91.8783,2.4,Mw,10.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56620,2018-06-20,05:32:33,Kumaon Himalaya,Uttarakhand,30.2696,80.6443,2.9,mb,19.3,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56621,2018-06-20,06:50:40,Kashmir Himalaya,Jammu and Kashmir,34.5786,74.6271,2.1,mb,4.9,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
56622,2018-06-20,08:59:58,Koyna-Warna Region,Maharashtra,17.4974,74.0336,2.1,Mw,8.4,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56623,2018-06-20,11:32:46,Nagaland Hills,Nagaland,25.449,93.6345,2.7,ML,15.6,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56624,2018-06-20,11:36:41,Kashmir Himalaya,Jammu and Kashmir,34.1038,73.9372,2.4,Mw,4.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56625,2018-06-20,12:36:26,Upper Assam,Assam,26.5726,94.5208,2.2,Mw,31.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56626,2018-06-20,14:45:28,Bihar-Nepal Border,Bihar,26.7209,86.6756,2.4,Mw,20.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56627,2018-06-20,15:49:10,Delhi-NCR (Sohna Fault),Delhi,28.5589,75.9155,2.4,Mw,20.7,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
56628,2018-06-20,17:20:54,Bihar-Nepal Border,Bihar,26.6762,85.2757,2.6,ML,8.8,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56629,2018-06-20,17:33:11,Guwahati-Kopili Belt,Assam,25.569,93.2139,2.8,Mw,7.3,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56630,2018-06-20,17:33:28,Andaman Islands,Andaman and Nicobar Islands,12.6882,92.9951,2.6,Mw,145.1,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56631,2018-06-20,18:26:56,Sikkim Himalaya,Sikkim,26.4877,88.4555,2.0,Mw,70.0,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
56632,2018-06-20,18:31:37,Tripura Fold Belt,Tripura,23.4799,90.8606,2.1,mb,19.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56633,2018-06-20,19:59:50,Shillong Plateau,Meghalaya,26.0232,92.2918,3.5,mb,10.9,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
56634,2018-06-20,23:22:53,Sikkim Himalaya,Sikkim,26.6902,89.381,2.5,ML,33.6,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56635,2018-06-20,23:26:15,Shillong Plateau,Meghalaya,26.2105,93.3618,2.4,mb,17.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56636,2018-06-20,23:39:58,Shillong Plateau,Meghalaya,24.9492,91.4158,3.3,Mw,6.4,V,5,"Felt by most, minor damage possible",0,0,0.0,No,USGS
56637,2018-06-20,23:48:07,Kutch Region,Gujarat,24.4402,70.3979,2.2,mb,5.6,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56638,2018-06-21,00:08:53,Jharkhand Craton,Jharkhand,23.2697,85.1252,3.7,ML,6.3,II,6,Slight damage to buildings,0,0,0.0,No,USGS
56639,2018-06-21,02:26:52,Sikkim Himalaya,Sikkim,28.2163,88.0817,2.4,Mw,11.8,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56640,2018-06-21,03:45:18,Bhadrachalam-Godavari Graben,Telangana,18.5261,81.2988,2.3,ML,8.9,III,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56641,2018-06-21,05:33:10,Darjeeling Himalaya,West Bengal,27.1403,87.2201,2.3,ML,13.9,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
56642,2018-06-21,06:12:09,Manipur-Indo-Myanmar Ranges,Manipur,24.589,94.5487,2.0,mb,47.2,V,2,Not felt,0,0,0.0,No,National Center for Seismology
56643,2018-06-21,07:18:49,Koyna-Warna Region,Maharashtra,16.7831,73.5037,2.4,Mw,9.8,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56644,2018-06-21,07:51:08,Shillong Plateau,Meghalaya,26.5702,90.907,2.2,ML,4.7,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56645,2018-06-21,09:44:14,Chamba-Kangra Belt,Himachal Pradesh,32.0595,76.7051,2.0,Mw,2.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56646,2018-06-21,10:26:01,Tripura Fold Belt,Tripura,22.9684,91.4652,3.3,Mw,40.8,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
56647,2018-06-21,10:39:43,Garhwal Himalaya,Uttarakhand,30.6402,79.0235,2.2,ML,2.0,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
56648,2018-06-21,11:37:48,Garhwal Himalaya,Uttarakhand,30.8628,79.8741,2.2,Mw,15.6,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
56649,2018-06-21,11:39:53,Upper Assam,Assam,27.2553,94.6335,3.5,ML,9.1,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
